app,ts,event,project_id,source,ident,user_id,session_id,country,device_type,device_os,device_os_ver,device_browser,device_browser_ver,props,nums
seq-market,2024-04-01 11:28:22.338,BUY_ITEMS,0,,1,61973da891f5c125ca4b78ccf1d0700f6ba594d6fe11662908,018788412ec9cc84,UZ,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xabcad61041fafd4714026d945fa3d4a3e16b366d6f92673d241fa732e2cab383"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""662.3006152348956"",""currencyValueRaw"":""662300615234895600000"",""additionalNums"":""""}"
seq-market,2024-04-01 01:22:24.989,BUY_ITEMS,0,,1,622ac3c02fa2554ef8f6a82ac9cdf51d117567c5d30a933889,902c88225dc961eb,ID,mobile,android,4.4.2,chrome,79.0.3945.130,"{""tokenId"":"""",""txnHash"":""0x0849b85084937b379f7323b85973f431399803c5667deacd5e2d544299f0598d"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""1.151438306045062"",""currencyValueRaw"":""1151438306045061900"",""additionalNums"":""""}"
seq-market,2024-04-01 13:16:13.753,BUY_ITEMS,4974,,1,647bb32af5e10b2ec919081a473d9a5031bc820e1789d52457,43419d56e5446edc,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xbc9686b6018b1f3a158968be46f52b15e908e6cd5c47a2b313cb7111b5aada07"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""37.89018280894639"",""currencyValueRaw"":""37890182808946390000"",""additionalNums"":""""}"
seq-market,2024-04-01 01:56:34.728,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0x8e48893088aca25a9f1ffcc73b52b52a4776b2948f497f3e26b7e39fa24621ed"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""4.708969"",""currencyValueRaw"":""4708969"",""additionalNums"":""""}"
seq-market,2024-04-01 01:57:49.452,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xdbbf85db171f0573fc22431de3b0b9bf699ee8382018fc6c4be6850ff9bad862"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""9.440979"",""currencyValueRaw"":""9440979"",""additionalNums"":""""}"
seq-market,2024-04-01 02:17:04.658,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0x32bcb2383f8402e16e782c0801645f77367ef018fdc953f41bfb6aca8c7d543c"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""7.066555"",""currencyValueRaw"":""7066555"",""additionalNums"":""""}"
seq-market,2024-04-01 02:20:54.606,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xd8962dbab892703b74181a1eb967f671afcf719fb8834712dc1714cf56ffb5fe"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""5.709663"",""currencyValueRaw"":""5709663"",""additionalNums"":""""}"
seq-market,2024-04-01 02:22:08.911,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xff734557507cc5fd175bae270001d0b2f7785b481c2f64608738aebdf77241fb"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""4.451771"",""currencyValueRaw"":""4451771"",""additionalNums"":""""}"
seq-market,2024-04-01 02:29:15.769,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xb3eb4bac09fb02bede765cf47c8e2ecd52894abd0fcc4766de71b486d67cf6f2"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""59.5456552947585"",""currencyValueRaw"":""59545655294758500000"",""additionalNums"":""""}"
seq-market,2024-04-01 02:35:46.923,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xea0805d5e3bd18672722c7c76020b1e473a470855bdec56f525e33f2e28cd36b"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""69.47692378129896"",""currencyValueRaw"":""69476923781298960000"",""additionalNums"":""""}"
seq-market,2024-04-01 02:37:11.735,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0xb0fd9312b9e4f4bb2ab28da3b4b9c8c05b2e45f44b86e2a57e871beb5d2a37f0"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""4.145223"",""currencyValueRaw"":""4145223"",""additionalNums"":""""}"
seq-market,2024-04-01 02:43:17.719,BUY_ITEMS,4974,,1,686c1787a790c59efc9c2dd0bb2424d895929d4e3f835697e1,bc5e13f827f49418,DE,mobile,android,13,chrome,123.0.6312.40,"{""tokenId"":"""",""txnHash"":""0x0ab16c2a818541cbd5edd59f86f2c745d902714dd127d7317408a7f84f408291"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""76.43129102284904"",""currencyValueRaw"":""76431291022849030000"",""additionalNums"":""""}"
seq-market,2024-04-01 22:37:07.851,BUY_ITEMS,0,,1,6d6505dbaf0a1c3e02ac038a1bac0e6424553e1c8d3666187b,365312bbb74417e4,FR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xbf2a7e14729062171329ff9a33882d529122877eb6a4ff00dbbdb939abd2c938"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""35.930996526234985"",""currencyValueRaw"":""35930996526234984000"",""additionalNums"":""""}"
seq-market,2024-04-01 01:40:31.464,BUY_ITEMS,0,,1,6f2a603d8ee8592a83b6b305a4ba8f24e5d87cd57795387907,2253c7a4790d92f1,PH,mobile,android,11,chrome,120.0.6099.56,"{""tokenId"":"""",""txnHash"":""0xc7a4b6b108137c83450f064bc22eee700d93e6cd80cfa2f07af42ac61e59c038"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""1.8453073688596737"",""currencyValueRaw"":""1845307368859673600"",""additionalNums"":""""}"
seq-market,2024-04-01 09:35:03.404,BUY_ITEMS,0,,1,73d24189e20b5775d37dc23dd8b176f025a39b435e43802dd6,2ba6bc4ae91f5f56,US,mobile,android,14,chrome,122.0.6261.119,"{""tokenId"":"""",""txnHash"":""0x69b779ce792fc3045efce4a331582c8ae51fcb0ad003ec41aa363f97cbeec93b"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""39.446683743925384"",""currencyValueRaw"":""39446683743925390000"",""additionalNums"":""""}"
seq-market,2024-04-01 09:44:03.504,BUY_ITEMS,0,,1,73d24189e20b5775d37dc23dd8b176f025a39b435e43802dd6,2ba6bc4ae91f5f56,US,mobile,android,14,chrome,122.0.6261.119,"{""tokenId"":"""",""txnHash"":""0x39c4d712dd2498e0f6c2e7943ffcb0da54696169812ede7738e2351bd88489f6"",""currencyAddress"":""0x2791bca1f2de4661ed88a30c99a7a9449aa84174"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""USDC.E"",""additionalProps"":""""}","{""currencyValueDecimal"":""3.114454"",""currencyValueRaw"":""3114454"",""additionalNums"":""""}"
seq-market,2024-04-01 08:16:33.409,BUY_ITEMS,0,,1,7ba88bce73b20e4a3ffaeb3f254257101cb155b9a1c05f24fc,9789e83d20501db2,LV,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x815fbf70f4e491727df6109c9ba4eff011934cd539e4e26e43d728957ddca964"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""96.16913595648482"",""currencyValueRaw"":""96169135956484820000"",""additionalNums"":""""}"
seq-market,2024-04-01 09:23:12.894,BUY_ITEMS,0,,1,7ba88bce73b20e4a3ffaeb3f254257101cb155b9a1c05f24fc,79e12a8b91fa5621,LV,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xc9ceee508801a84310d2d7c2badc9a3276f3584c11394e740d9f27afbb27895d"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""153.21518555255352"",""currencyValueRaw"":""153215185552553500000"",""additionalNums"":""""}"
seq-market,2024-04-01 12:54:22.911,BUY_ITEMS,0,,1,7c15d3bcbb4bea09dc3c46ea9623511f671f96eb8b0d0bb10d,f83d9a48b3c81a37,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xd5d0a7617fec2e08578d8f55e76b3f69aa68c272fe8cc1d8aebae0031aa11fe5"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""65.93104965155023"",""currencyValueRaw"":""65931049651550224000"",""additionalNums"":""""}"
seq-market,2024-04-01 17:58:22.313,BUY_ITEMS,0,,1,7c15d3bcbb4bea09dc3c46ea9623511f671f96eb8b0d0bb10d,9ee65def140031e5,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x2a3bf190bc30dbb3cb25c6b0ffe834ac4c43b4bdd2361fa940294244651a266d"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""13.106713065142754"",""currencyValueRaw"":""13106713065142755000"",""additionalNums"":""""}"
seq-market,2024-04-01 20:37:41.731,BUY_ITEMS,0,,1,7c15d3bcbb4bea09dc3c46ea9623511f671f96eb8b0d0bb10d,b8d0b59b3f58b746,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0xbc7853bb8cf6dc692fdab304117ca32d7d002cc58bad50ff73f22aea4d3007d4"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""14.008941171535787"",""currencyValueRaw"":""14008941171535786000"",""additionalNums"":""""}"
seq-market,2024-04-01 20:41:51.906,BUY_ITEMS,0,,1,7c15d3bcbb4bea09dc3c46ea9623511f671f96eb8b0d0bb10d,b8d0b59b3f58b746,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x6ea7eb43566b383e4cba4fa6535cd21512569780ffec6518430df135e4b3fba4"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""3.505952806776906"",""currencyValueRaw"":""3505952806776906000"",""additionalNums"":""""}"
seq-market,2024-04-01 20:54:33.374,BUY_ITEMS,0,,1,7c15d3bcbb4bea09dc3c46ea9623511f671f96eb8b0d0bb10d,b8d0b59b3f58b746,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x56e1617ecf35b901c7a3fa06a1f04f5bc305375512a088713d63d664c7cc48ce"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""5.790274464569267"",""currencyValueRaw"":""5790274464569267000"",""additionalNums"":""""}"
seq-market,2024-04-01 07:30:50.409,BUY_ITEMS,0,,1,8e1ada635c957f7a384bede19dd2eb2d98f622969a185a989a,14d1dcab49c3a1bd,US,desktop,linux,x86_64,chrome,124.0.0.0,"{""tokenId"":"""",""txnHash"":""0xceddc647ed52b3a60992b9e4f0ee3711da6eedd899a41e36e5e890ba893c0826"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""23.496789459520148"",""currencyValueRaw"":""23496789459520147000"",""additionalNums"":""""}"
seq-market,2024-04-01 17:02:46.221,BUY_ITEMS,1609,,1,9767b0aa441a74a897cd8f82a55d62ad8685248d8bb2dd673c,be6c83f2e4247cbb,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x273840d8ce84e27f89c5af166ef36bea8ec669bc44b0bd16e2ebd3978023e6d5"",""currencyAddress"":""0x0000000000000000000000000000000000000000"",""marketplaceType"":""p2p"",""requestId"":"""",""currencySymbol"":""MATIC"",""additionalProps"":""""}","{""currencyValueDecimal"":""494000000000000000"",""currencyValueRaw"":""494000000000000000"",""additionalNums"":""""}"
seq-market,2024-04-01 23:45:31.889,BUY_ITEMS,1609,,1,9767b0aa441a74a897cd8f82a55d62ad8685248d8bb2dd673c,011e5d79c35bc725,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x790573d350201a6b47d598c0c70633361e137e2afd6d5df6ed0dbb61df0bf77b"",""currencyAddress"":""0x0000000000000000000000000000000000000000"",""marketplaceType"":""p2p"",""requestId"":"""",""currencySymbol"":""MATIC"",""additionalProps"":""""}","{""currencyValueDecimal"":""494000000000000000"",""currencyValueRaw"":""494000000000000000"",""additionalNums"":""""}"
seq-market,2024-04-01 23:46:13.302,BUY_ITEMS,1609,,1,9767b0aa441a74a897cd8f82a55d62ad8685248d8bb2dd673c,011e5d79c35bc725,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x1bb6b555c8743f523b5423abe2b94611712a53f6cbaee5ca6fbdb3bed09b1a37"",""currencyAddress"":""0x0000000000000000000000000000000000000000"",""marketplaceType"":""p2p"",""requestId"":"""",""currencySymbol"":""MATIC"",""additionalProps"":""""}","{""currencyValueDecimal"":""494000000000000000"",""currencyValueRaw"":""494000000000000000"",""additionalNums"":""""}"
seq-market,2024-04-01 06:39:34.720,BUY_ITEMS,4974,,1,98cf400851fc055e7e760553855da938551c4e1b177616fedd,fbf70f4a911fb271,BR,desktop,windows,10.0,chrome,123.0.0.0,"{""tokenId"":"""",""txnHash"":""0x61147d703c176773c99dc53e7bd83368d1124dc7e5f58d35c64f06da9d2987dc"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""2.2111536080977348"",""currencyValueRaw"":""2211153608097734700"",""additionalNums"":""""}"
seq-market,2024-04-01 05:28:30.874,BUY_ITEMS,1609,,1,9e3dc391d3082e3af381a2408addf9e1d0297c052c2bab7471,e5bbc63a060263e0,US,mobile,ios,17.3,chrome,123.0.6312.52,"{""tokenId"":"""",""txnHash"":""0x4de9b3b8c360e6b02a9e149cbff630bd6fa2acfe287e798b2034b0433b3ae923"",""currencyAddress"":""0x0000000000000000000000000000000000000000"",""marketplaceType"":""p2p"",""requestId"":"""",""currencySymbol"":""MATIC"",""additionalProps"":""""}","{""currencyValueDecimal"":""2660000000000000000"",""currencyValueRaw"":""2660000000000000000"",""additionalNums"":""""}"
seq-market,2024-04-01 02:01:37.588,BUY_ITEMS,0,,1,a2a29cbdd3538fbe0c18569e248d9cef6306f05c6ebe77a283,d9732b9d2a3449ba,ES,mobile,android,10,chrome,92.0.4515.105,"{""tokenId"":"""",""txnHash"":""0x5d41b96dfe2949fe20d67b270903cbd5cc5143236659e047ab8d5b4082ee7ece"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""8.56096194217828"",""currencyValueRaw"":""8560961942178278000"",""additionalNums"":""""}"
seq-market,2024-04-01 03:05:28.622,BUY_ITEMS,0,,1,a2a29cbdd3538fbe0c18569e248d9cef6306f05c6ebe77a283,d9732b9d2a3449ba,ES,mobile,android,10,chrome,92.0.4515.105,"{""tokenId"":"""",""txnHash"":""0x8f21abe604ba361accae56d614515274172271b5aeb0f7e1da8b486c1de3e4ad"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""1.9917404451985012"",""currencyValueRaw"":""1991740445198501400"",""additionalNums"":""""}"
seq-market,2024-04-01 03:41:12.932,BUY_ITEMS,0,,1,a2a29cbdd3538fbe0c18569e248d9cef6306f05c6ebe77a283,d9732b9d2a3449ba,ES,mobile,android,10,chrome,92.0.4515.105,"{""tokenId"":"""",""txnHash"":""0xd709a7fac96d89bd87a21e2a1c1c9808f5541a52aecc76701c4155092c182744"",""currencyAddress"":""0x0000000000000000000000000000000000000000"",""marketplaceType"":""p2p"",""requestId"":"""",""currencySymbol"":""MATIC"",""additionalProps"":""""}","{""currencyValueDecimal"":""1890000000000000000"",""currencyValueRaw"":""1890000000000000000"",""additionalNums"":""""}"
seq-market,2024-04-01 05:27:47.338,BUY_ITEMS,4974,,1,a2a29cbdd3538fbe0c18569e248d9cef6306f05c6ebe77a283,ad93a9d5b8a90c90,ES,mobile,android,10,chrome,92.0.4515.105,"{""tokenId"":"""",""txnHash"":""0xc8e9399debcb1c4fb02687a066fec8b2decb713eee6534c45a57af8bbc4cdbe2"",""currencyAddress"":""0xd1f9c58e33933a993a3891f8acfe05a68e1afc05"",""marketplaceType"":""amm"",""requestId"":"""",""currencySymbol"":""SFL"",""additionalProps"":""""}","{""currencyValueDecimal"":""0.7753628553792072"",""currencyValueRaw"":""775362855379207200"",""additionalNums"":""""}"
